cd_cliente,nr_telefone
9676,3790014599
9677,4820048036
9678,5377729299
9679,5119877943
9680,7798348360
9681,7752326193
9682,1470915044
9683,3122178717
9684,4439764188
9685,4454967556
9686,1936002063
9687,451726062
9688,9877422507
9689,1552563121
9690,8145468475
9691,314649749
9692,2251064567
9693,6735202439
9694,8991911247
9695,4737247379
9696,9353043781
9697,6552178954
9698,8885888731
9699,1695512791
9700,1361393526
9701,9471096970
9702,4397854819
9703,8995221485
9704,6230696313
9705,7948168648
9706,48382275
9707,862858995
9708,7796649547
9709,8747577566
9710,6980240694
9711,6651991902
9712,181742861
9713,6828641234
9714,3198910200
9715,3377595679
9716,2825531852
9717,9838360761
9718,2761683179
9719,5183386678
9720,8468127250
9721,9658046173
9722,7353931096
9723,1932274428
9724,1283914889
9725,3886368708
9726,5566869717
9727,4515608710
9728,8956724086
9729,737677219
9730,1455473510
9731,8121701941
9732,8976705691
9733,2292208897
9734,2197309806
9735,3760341139
9736,1742072825
9737,7157638435
9738,6577395525
9739,928098735
9740,9660862641
9741,2443068568
9742,1367243704
9743,7931305741
9744,5115884136
9745,3783323917
9746,2449767108
9747,54276429
9748,7755921820
9749,4891118855
9750,9428739779
9751,8796984780
9752,5569966144
9753,9911208506
9754,991644193
9755,5148603234
9756,4470369103
9757,331837967
9758,4638679445
9759,9522419313
9760,458329832
9761,4939461723
9762,8788022030
9763,9925056902
9764,2865320644
9765,9548907519
9766,2463369965
9767,1612734302
9768,9848610377
9769,6248554755
9770,641349824
9771,6940330757
9772,4617753287
9773,4467231684
9774,9651353046
9775,3441521432
9776,6351820466
9777,7430017258
9778,8949166203
9779,9299140072
9780,5138787958
9781,1994309051
9782,3728036076
9783,2885931964
9784,359843621
9785,324628689
9786,454182550
9787,1598126168
9788,8145087653
9789,1471080420
9790,2743869896
9791,8796782478
9792,2743953679
9793,6228970024
9794,889494833
9795,8827595129
9796,8165161486
9797,5557248645
9798,1678624872
9799,1914254467
9800,6448695500
9801,4473768733
9802,9914518709
9803,9218237277
9804,495097544
9805,6528195912
9806,1982710948
9807,1544204690
9808,8178376799
9809,633853195
9810,125160278
9811,1921736563
9812,1186126532
9813,855972321
9814,6334150795
9815,791252912
9816,6752146535
9817,8956510688
9818,1867229008
9819,21552066
9820,2876296299
9821,5385266622
9822,5467518062
9823,7936732544
9824,5449875492
9825,4213128133
9826,1317879563
9827,6131734119
9828,192460003
9829,5129660601
9830,5332968843
9831,752846382
9832,9238215318
9833,2157197650
9834,6279482658
9835,8394812875
9836,3578241510
9837,1352655307
9838,6517001555
9839,1893720768
9840,4141060273
9841,6646907661
9842,852942356
9843,1819991053
9844,4634240500
9845,9548213332
9846,2464968239
9847,4390194782
9848,5112314307
9849,3535454213
9850,82671317
9851,4483029600
9852,345258880
9853,7798311994
9854,5450900484
9855,3582800155
9856,4945578741
9857,2844823316
9858,5586612790
9859,9510053400
9860,1271708143
9861,1979562054
9862,4389083553
9863,6782535951
9864,625026551
9865,9625526343
9866,4876511711
9867,1816623837
9868,6549469217
9869,4397349173
9870,6646199383
9871,6245154546
9872,6546622997
9873,4855089697
9874,5346782803
9875,8619764756
9876,3421307661
9877,6491767950
9878,3148421486
9879,7370428634
9880,8742665254
9881,3184485297
9882,5368769998
9883,2234155583
9884,8583728428
9885,7515591964
9886,6153285420
9887,9554224090
9888,248429247
9889,4349974517
9890,8717400626
9891,8756817229
9892,7980882582
9893,1367019961
9894,9728004780
9895,8128635704
9896,6861741061
9897,4575879202
9898,9685524837
9899,8211513387
9900,3179849294
9901,6671194843
9902,5435693778
9903,3774364632
9904,485375070
9905,8959246115
9906,2762193561
9907,1862040448
9908,8395051395
9909,1920749460
9910,1794120185
9911,1570163334
9912,6536235409
9913,4962589241
9914,328818069
9915,1898659365
9916,1891957479
9917,7757022131
9918,8950834491
9919,6475687543
9920,5146464599
9921,9849785374
9922,6298073856
9923,5448854287
9924,4973004174
9925,3727188543
9926,4144933940
9927,6265574758
9928,4710064625
9929,5136662475
9930,4886540941
9931,1347756356
9932,9868651716
9933,3816090716
9934,7555622794
9935,4287327148
9936,7936873264
9937,9887380618
9938,2195332234
9939,5435418866
9940,9526290489
9941,1923686539
9942,735326905
9943,6964823412
9944,1291934845
9945,4852008702
9946,4295302463
9947,8663554852
9948,6368080774
9949,4788218396
9950,213731792
9951,4211905546
9952,7570341308
9953,934448376
9954,8427948197
9955,1973891963
9956,7948230597
9957,2730932208
9958,6210835938
9959,8193649065
9960,2460214662
9961,8281024744
9962,8824938764
9963,1764569272
9964,411672847
9965,9771205517
9966,7764492287
9967,4628037657
9968,8765049997
9969,3587041360
9970,6489426635
9971,5144662963
9972,6931968602
9973,2296622826
9974,9862629474
9975,683753828
9976,8841989734
9977,9456409334
9978,6341701333
9979,6591361768
9980,9661896523
9981,4836263419
9982,9242603310
9983,8790766486
9984,2722937512
9985,3160351067
9986,2164916794
9987,8961394679
9988,2856137132
9989,1168977938
9990,3787777065
9991,6871644362
9992,9179644147
9993,2466247745
9994,1176486346
9995,5425805187
9996,3172281013
9997,7530373070
9998,5550391472
9999,8495727377
10000,9221846532
10001,2421734043
10002,1166209693
10003,462367736
10004,8417832884
10005,517644309
10006,8865358958
10007,6799689899
10008,7520198444
10009,9717583301
10010,6419541057
10011,1560913828
10012,8479873866
10013,794546868
10014,4938064932
10015,9140378760
10016,8298041614
10017,6930366708
10018,826698434
10019,9668953541
10020,1857937952
10021,1511443860
10022,9615565107
10023,9749808467
10024,8773751755
10025,4610944165
10026,6179579589
10027,3591972902
10028,4981884509
10029,4144730746
10030,3430670872
10031,9630741623
10032,4298412102
10033,4311261604
10034,6767577906
10035,2176761193
10036,6545960543
10037,3464597185
10038,9233704131
10039,6180155073
10040,9140001218
10041,7725044856
10042,7920748187
10043,1485232765
10044,2492401217
10045,1813685793
10046,8676880642
10047,6285245542
10048,287654560
10049,6770958064
10050,839794834
10051,559580718
10052,8958954492
10053,2497121557
10054,9827291603
10055,4152769009
10056,1966006012
10057,8692056049
10058,3481384987
10059,3486535390
10060,4215874706
10061,4898891225
10062,8115682419
10063,21353730
10064,2852187818
10065,7315212594
10066,1955613572
10067,9114374095
10068,6537241560
10069,6176456131
10070,9226276384
10071,6510590941
10072,5413685924
10073,9940230951
10074,6815300154
10075,146922115
10076,3834494685
10077,8141288794
10078,5168413368
10079,3526420090
10080,4259279543
10081,4416381437
10082,9457263171
10083,1931829135
10084,5111593512
10085,3486844398
10086,4878006421
10087,3472691800
10088,6548503722
10089,427635810
10090,1113595676
10091,1540917729
10092,8443379802
10093,4345494296
10094,2744898941
10095,5166678663
10096,7767475273
10097,6548346994
10098,2747121711
10099,3160510418
10100,7954629139
10101,9563383528
10102,8519719297
10103,1831575081
10104,7324671068
10105,9142199005
10106,6217019108
10107,7721980464
10108,813087297
10109,3355271483
10110,41408313
10111,8430094276
10112,9198007628
10113,621692750
10114,2447584414
10115,6581141979
10116,6392542748
10117,3427174442
10118,9689140539
10119,6242921584
10120,227266288
10121,8721979281
10122,9462203280
10123,3799536797
10124,5544015667
10125,1342733085
10126,7118317273
10127,6268082404
10128,2260692076
10129,4827015713
10130,3771771596
10131,6864431669
10132,4527947369
10133,3495827922
10134,6914283672
10135,8287295932
10136,9591943213
10137,6545587172
10138,5528278873
10139,478724262
10140,929983162
10141,9197598581
10142,6866969446
10143,8888189737
10144,4515771743
10145,6564732276
10146,6982432646
10147,7513358654
10148,798542648
10149,1947367591
10150,3375885145
10151,3585672187
10152,4823246098
10153,341250675
10154,4911522605
10155,4621264959
10156,1563345210
10157,7586910410
10158,2493575234
10159,7763976693
10160,3167967869
10161,9994973168
10162,4185080863
10163,5423894790
10164,4742401778
10165,6596114517
10166,5452473722
10167,1675199806
10168,7449359698
10169,1173971795
10170,6261941199
10171,4551468147
10172,4661973454
10173,8930449252
10174,133741863
10175,5124418599
10176,6214478249
10177,411090108
10178,7381569169
10179,8568434332
10180,3799269569
10181,8239402740
10182,6734533064
10183,3577471142
10184,5335528990
10185,5554176314
10186,7578049612
10187,3435566368
10188,9266127062
10189,4122860999
10190,3447443688
10191,1579916898
10192,7589780886
10193,9463950112
10194,4970534236
10195,9641541366
10196,628508518
10197,4552850692
10198,9831711557
10199,9167558993
10200,4216293731
10201,9295056704
10202,3432663028
10203,6681698420
10204,8992556796
10205,7375321759
10206,1964662677
10207,7465509876
10208,9743408710
10209,9647450281
10210,5550684438
10211,2446143442
10212,5128179437
10213,835337682
10214,7960382324
10215,7396555025
10216,3511683846
10217,2135387252
10218,1616667439
10219,2245300983
10220,9417988290
10221,5161093076
10222,621849418
10223,8322935261
10224,4346512543
10225,4938415341
10226,8659835333
10227,6473079273
10228,9763461142
10229,2729754919
10230,9786509076
10231,7953336231
10232,9265009267
10233,3591571774
10234,7780057748
10235,1538298477
10236,5352373568
10237,1716530329
10238,8351486640
10239,6231678009
10240,7420272857
10241,343825912
10242,4261659106
10243,1935390386
10244,6119928267
10245,6558834964
10246,4849359752
10247,7715896560
10248,2426425551
10249,7573385489
10250,1937736726
10251,8861869527
10252,8497558186
10253,1576867195
10254,9961492807
10255,4794032324
10256,744243541
10257,6556641352
10258,9856924052
10259,6820302284
10260,3387412991
10261,8850169006
10262,6966893244
10263,1746496147
10264,4799837713
10265,5551352706
10266,8343510362
10267,8640148227
10268,8534053486
10269,4969817226
10270,3561361906
10271,2434951787
10272,4534239044
10273,4141432047
10274,8517174156
10275,2140489709
10276,8923215104
10277,668712103
10278,5141549028
10279,9953322463
10280,3271206670
10281,4422758232
10282,4113851758
10283,9835343246
10284,2859398186
10285,2777050096
10286,8298614155
10287,4299423170
10288,1883497320
10289,5521778003
10290,9522037241
10291,353959159
10292,6578412736
10293,6724752717
10294,9443861265
10295,8428826827
10296,8257239235
10297,9876654485
10298,8939821782
10299,822421134
10300,6310273762
10301,6714506595
10302,1670670696
10303,3396175594
10304,6243522636
10305,7776612633
10306,6915419447
10307,173311677
10308,4219418229
10309,6279173358
10310,8730931439
10311,6892334421
10312,9384482741
10313,5567920006
10314,4266871141
10315,3179323443
10316,9110775088
10317,2730200453
10318,4170519397
10319,6825064069
10320,5160306502
10321,2776939797
10322,6211714804
10323,3413185005
10324,9192016209
10325,4595099486
10326,1322748983
10327,3164790985
10328,1877120293
10329,6194195281
10330,6492987842
10331,4775007133
10332,1289326432
10333,1723189004
10334,2849418857
10335,5516114521
10336,6424169868
10337,1380776432
10338,4851677015
10339,6435058261
10340,4871704527
10341,2296130264
10342,4252848776
10343,3749391751
10344,858710710
10345,9978440783
10346,9227232145
10347,8251665444
10348,9852677641
10349,718175688
10350,7990103931
10351,7932057184
10352,5128158871
10353,8493274949
10354,5424537573
10355,9328539266
10356,949747091
10357,1996929402
10358,3780073721
10359,4129265008
10360,1325127522
10361,1133386954
10362,3775587351
10363,3734055375
10364,6540912546
10365,1283089602
10366,8681531178
10367,9299025118
10368,8912101617
10369,2419703819
10370,182152645
10371,4847663301
10372,132314525
10373,3462795544
10374,6771516573
10375,1275932040
10376,7521747308
10377,9197775354
10378,8717617078
10379,8858398165
10380,6721757600
10381,1369191739
10382,4754060366
10383,1774359960
10384,6345344775
10385,3423600123
10386,1654206503
10387,6492895735
10388,8978145057
10389,7911624404
10390,8672284077
10391,9814631086
10392,2158873419
10393,3173219965
10394,7460300706
10395,4125655387
10396,8216753770
10397,1473511169
10398,9714731645
10399,7437544129
10400,9285614769
10401,6712328434
10402,9165745255
10403,3310954870
10404,5186307575
10405,1470234451
10406,6946163274
10407,6923661954
10408,1364894195
10409,3279111941
10410,3389277177
10411,9140739324
10412,6221711775
10413,8541461131
10414,6819318169
10415,2769224976
10416,4231772263
10417,4238587961
10418,8824235916
10419,1421446889
10420,8519182680
10421,7476475957
10422,6354329553
10423,9359972801
10424,8670148641
10425,6814783074
10426,9680472830
10427,8620599980
10428,1267945598
10429,4589823700
10430,7163443774
10431,8615282570
10432,3262334846
10433,1146715855
10434,3143293291
10435,8139190912
10436,1775322207
10437,1534511827
10438,694002601
10439,3154398531
10440,8276681855
10441,3577494764
10442,7541281944
10443,2167840031
10444,4656820889
10445,1249119535
10446,5567210850
10447,5563981136
10448,9361928880
10449,8548101327
10450,4150719218
10451,6564739684
10452,6738160609
10453,8412538058
10454,7949398798
10455,3316473771
10456,3251003226
10457,8992791182
10458,5133837816
10459,6740378822
10460,1454354033
10461,9862304921
10462,9823779066
10463,4792248912
10464,9363767627
10465,6538103632
10466,9385750028
10467,7167335373
10468,6268015884
10469,6424831972
10470,814470955
10471,4961118468
10472,4448498611
10473,9224413137
10474,9444960972
10475,2840793050
10476,4361913270
10477,4999178892
10478,3498828516
10479,9682842860
10480,3825552569
10481,3524176534
10482,2211288451
10483,3460991270
10484,675056892
10485,8736416642
10486,8949230886
10487,5433498078
10488,8251992937
10489,847294608
10490,4257752273
10491,2752823266
10492,5196946991
10493,1455190
10494,2166752446
10495,2484461731
10496,9877157879
10497,862586948
10498,3468878630
10499,7110279853
10500,347838019
10501,4725138743
10502,9717723139
10503,9871716462
10504,6153751228
10505,4884717952
10506,9284018152
10507,6163775865
10508,9912669280
10509,2784965197
10510,4917193527
10511,1767400065
10512,353623281
10513,3325679310
10514,3222550250
10515,4640801518
10516,6532560870
10517,3180163864
10518,1592322874
10519,4713340086
10520,5433221220
10521,3523628083
10522,1315568533
10523,9760406837
10524,9149666111
10525,4637118754
10526,7516532208
10527,9659542877
10528,1984405571
10529,2179296834
10530,694722736
10531,7583056043
10532,872504801
10533,1939357590
10534,6284259370
10535,8946480741
10536,6324308710
10537,169875183
10538,485165975
10539,6382221019
10540,7917886203
10541,7357448366
10542,1863095775
10543,7466448489
10544,4974872598
10545,2748613409
10546,8418016806
10547,8868841798
10548,7447718100
10549,7434979198
10550,6192486029
10551,1617514754
10552,2835477875
10553,932364839
10554,8543951947
10555,48345905
10556,1413432100
10557,6568652675
10558,7520408313
10559,9710989817
10560,4138333335
10561,4988525142
10562,3428740441
10563,1487814556
10564,2775361786
10565,3493054323
10566,4326604056
10567,7454596225
10568,1192901170
10569,7791530479
10570,8715328240
10571,1447415987
10572,5596887384
10573,1727257524
10574,8522191488
10575,6498662095
10576,9688162380
10577,9826016902
10578,8241573116
10579,9916425549
10580,9215590024
10581,9897376238
10582,3848203395
10583,4486700408
10584,5166936532
10585,8329791457
10586,3463805464
10587,9197304587
10588,8112004763
10589,6244655630
10590,1587286373
10591,6697021851
10592,6248149228
10593,4837005177
10594,6339291469
10595,3465275032
10596,9672781138
10597,4444681170
10598,7429649256
10599,536667854
10600,1981027727
10601,4297651808
10602,3886948718
10603,3514140309
10604,9284878237
10605,8361149761
10606,5385632447
10607,6916200414
10608,9695349500
10609,1239182664
10610,717181562
10611,6596979921
10612,5111342184
10613,6337819509
10614,7991087903
10615,9127944571
10616,4436516836
10617,4483448563
10618,2712475873
10619,3384549291
10620,4313641549
10621,3436988430
10622,1751914313
10623,2285851480
10624,9829129370
10625,9433364247
10626,1876563007
10627,4178830376
10628,3889837334
10629,9334872738
10630,9161838157
10631,1221359957
10632,6684637545
10633,7990409923
10634,6366577361
10635,135152182
10636,9248800802
10637,3139653818
10638,3493959784
10639,7770174110
10640,5335923427
10641,1690354451
10642,1347206692
10643,3540856093
10644,4448430586
10645,8533842197
10646,4216099990
10647,7515648639
10648,489058556
10649,4725214650
10650,9946938558
10651,9841319253
10652,2240017559
10653,1569860203
10654,8447047249
10655,2762246099
10656,9974801539
10657,8463475252
10658,8611586788
10659,3489385131
10660,5156500317
10661,5333227908
10662,7998405100
10663,6916729195
10664,4693288658
10665,4241294010
10666,7323038532
10667,4683470104
10668,6183838773
10669,9866620453
10670,9227982217
10671,8218497898
10672,6985933876
10673,4631412793
10674,6229725384
10675,6451660334
10676,288344203
10677,4830892268
10678,9849884147
10679,2291420978
10680,9718001773
10681,654326685
10682,4363950018
10683,5121493319
10684,8142628880
10685,2719717702
10686,9970102695
10687,6128735321
10688,4237601873
10689,419271317
10690,9376173474
10691,7762861563
10692,4459861100
10693,71514304
10694,1741800913
10695,7977089250
10696,7980493760
10697,6242772079
10698,8240221304
10699,8917819462
10700,5343351497
10701,8551406485
10702,9943836990
10703,5184576270
10704,8182852041
10705,1352869095
10706,8721048291
10707,558312387
10708,1339937722
10709,545015535
10710,5198996655
10711,9666843411
10712,7542942522
10713,9493900004
10714,1372215193
10715,1573709578
10716,7139944147
10717,4354184292
10718,5452252861
10719,469063322
10720,4590965856
10721,8233275161
10722,7333493830
10723,6416714309
10724,6393524136
10725,3867433372
10726,6515259374
10727,9171571249
10728,5337952038
10729,4292476722
10730,9756659613
10731,7435573206
10732,545740229
10733,4750267607
10734,6758121662
10735,4212570307
10736,9764575355
10737,8630104595
10738,8958019431
10739,1138678371
10740,277688441
10741,79270195
10742,1275109919
10743,8579118656
10744,55501603
10745,6874900156
10746,9441898001
10747,494248728
10748,7153381725
10749,4550050169
10750,1135067566
10751,8427801071
10752,9142196122
10753,7393064599
10754,3281078622
10755,5149586685
10756,4483461831
10757,3411827199
10758,5584556872
10759,5467002766
10760,7493293008
10761,7911350761
10762,4122230912
10763,3172569913
10764,928014084
10765,6818541069
10766,3892376305
10767,8120993964
10768,8662717388
10769,9644963335
10770,1854498173
10771,4457857371
10772,779709500
10773,213037374
10774,1723231204
10775,4980613895
10776,2414913724
10777,1331214391
10778,6281099032
10779,1913349460
10780,3744192231
10781,9550279338
10782,9746219258
10783,4436294000
10784,4575352029
10785,9666475576
10786,3890827738
10787,3169799772
10788,1936312181
10789,3588688985
10790,8629253748
10791,6141736340
10792,4438456763
10793,3490854407
10794,8654965357
10795,6653327395
10796,2421161954
10797,4990945931
10798,1146759309
10799,546117021
10800,1489555699
10801,6335572576
10802,6627167290
10803,1210225393
10804,8287407198
10805,6786151257
10806,6452141303
10807,7413698328
10808,7332259540
10809,71701321
10810,3359187482
10811,657044633
10812,6819383713
10813,5339830791
10814,9875748634
10815,6919394409
10816,1523851360
10817,812713706
10818,4753819002
10819,3812267924
10820,3325137088
10821,942858589
10822,8537465787
10823,1776921084
10824,5363450536
10825,4181883462
10826,1475138125
10827,636566655
10828,5339814369
10829,8883382336
10830,8814601732
10831,6720488994
10832,4496156849
10833,6657123745
10834,7437833694
10835,8883581493
10836,8548124042
10837,3191557016
10838,455386076
10839,3123178959
10840,1871574637
10841,6119802275
10842,8251784246
10843,6970941260
10844,7334739308
10845,1773857175
10846,9491101406
10847,7376933352
10848,8347038455
10849,1272015457
10850,7152613799
10851,2737666641
10852,4642574912
10853,7998398792
10854,9664983789
10855,3463475668
10856,8320900413
10857,8283616562
10858,4579244275
10859,4221234410
10860,7135066727
10861,4790676640
10862,4930845667
10863,9635027389
10864,1989542291
10865,1416046258
10866,8675633439
10867,5515442538
10868,7592654135
10869,8193676526
10870,4764565823
10871,3720592615
10872,2715329144
10873,9164094937
10874,1115952280
10875,992413845
10876,3264953348
10877,6636405230
10878,693826509
10879,4243362521
10880,5499987866
10881,6611410835
10882,7557640370
10883,9769575601
10884,3878822000
10885,8376332068
10886,8460920162
10887,1223304134
10888,4346608098
10889,539079923
10890,3125792687
10891,4289005234
10892,3553377066
10893,2414766674
10894,9131054110
10895,5583466405
10896,9448306837
10897,485188146
10898,1933271675
10899,9140224311
10900,9615059120
10901,617049617
10902,9125018919
10903,3811277513
10904,49111093
10905,3159807664
10906,7337743884
10907,6712490068
10908,1294902484
10909,8232293271
10910,4661448324
10911,137473691
10912,7475561541
10913,5312496876
10914,9580143670
10915,4428014068
10916,846516653
10917,8969174780
10918,3361497237
10919,6563890674
10920,4873151579
10921,6995824802
10922,5344219936
10923,1663703312
10924,8512494728
10925,1315074385
10926,3371936473
10927,9453741901
10928,8787399841
10929,6282151451
10930,9792374112
10931,2175826172
10932,6768985093
10933,3399818496
10934,1132940788
10935,6832231481
10936,6342857300
10937,3784469266
10938,3251343329
10939,1690516671
10940,9314472931
10941,6723140806
10942,8387173269
10943,3437734782
10944,8762388742
10945,8287011534
10946,8476810335
10947,7184521364
10948,6920582598
10949,2164347043
10950,4749104895
10951,4776555071
10952,6650704042
10953,8413918799
10954,9170394302
10955,4464553099
10956,8685628309
10957,6436244252
10958,1148083526
10959,151407033
10960,4760224968
10961,413951487
10962,4550588952
10963,6665907778
10964,5118984904
10965,3371044135
10966,9463379970
10967,91465477
10968,8127042816
10969,2848426755
10970,2230902935
10971,9498015020
10972,218932348
10973,969479618
10974,1614893855
10975,5322199976
10976,1765875314
10977,2757032656
10978,4477358334
10979,8231510896
10980,2268773975
10981,1464486540
10982,673908771
10983,1480358227
10984,3179376407
10985,6739624723
10986,7751037752
10987,6735993556
10988,4736859128
10989,2221971423
10990,6271995249
10991,1550509643
10992,4137714075
10993,9642031199
10994,5314917709
10995,3340462015
10996,6875198811
10997,5459836623
10998,1449092708
10999,4693879202
11000,6780005218
11001,9673465814
11002,811673080
11003,8235856271
11004,1524335205
11005,1223627725
11006,7334442595
11007,279224698
11008,1952967174
11009,1755800572
11010,7536886848
11011,5326030538
11012,6522827455
11013,9337869160
11014,1394633089
11015,4127143723
11016,4389361348
11017,3470632826
11018,968705055
11019,8852231066
11020,8137216677
11021,6959956545
11022,6732251719
11023,9539533864
11024,4127676378
11025,4518927692
11026,5121432973
11027,6121034990
11028,2818130018
11029,4490619769
11030,5416402983
11031,5582274172
11032,8162658254
11033,8677844980
11034,499102868
11035,8526718693
11036,6166583069
11037,9420091536
11038,3837437217
11039,4690860896
11040,8978322225
11041,9656057166
11042,4757249863
11043,1154384784
11044,8929785678
11045,5561463130
11046,7574144199
11047,4381647670
11048,5160840128
11049,6548116518
11050,7935895522
11051,1268309722
11052,2465597592
11053,1792917569
11054,3192538868
11055,6287419006
11056,1314268489
11057,3220381069
11058,1287401163
11059,4956612440
11060,5397980337
11061,8250287033
11062,8518316075
11063,3169085228
11064,7984770124
11065,384334833
11066,9761755604
11067,4272472884
11068,486107215
11069,1940646570
11070,8935905418
11071,2212796392
11072,6911054361
11073,1461971742
11074,8985849803
11075,9862680896
11076,1967387525
11077,1579735481
11078,4924666770
11079,6572975557
11080,5492028636
11081,6738164623
11082,6643847377
11083,2777113547
11084,9220310767
11085,7386228761
11086,6570031927
11087,815120482
11088,6237274068
11089,6569324141
11090,7164926917
11091,8889258250
11092,1739871926
11093,1441527734
11094,1698848464
11095,9382377991
11096,7528622124
11097,1363320361
11098,2480303185
11099,8363591800
11100,2426993605
11101,8172877874
11102,86768485
11103,1986082083
11104,5466415058
11105,8674765136
11106,5459801479
11107,4477147292
11108,3442625969
11109,6163669525
11110,4343285260
11111,3352263403
11112,4877173014
11113,6778767458
11114,1432147231
11115,7957660562
11116,3134384920
11117,6710710543
11118,4539325088
11119,9788013869
11120,1685029568
11121,8499383193
11122,6714321461
11123,5482111598
11124,1274735751
11125,457469274
11126,28472878
11127,7718255581
11128,2442819461
11129,9642634932
11130,6639439880
11131,1451121821
11132,2895047659
11133,4923464111
11134,6740407016
11135,9490854717
11136,4659220609
11137,6211894765
11138,4853428853
11139,3519574609
11140,2184115173
11141,1798068390
11142,4138623325
11143,4387336054
11144,1398430483
11145,9989346033
11146,4384489399
11147,6561102465
11148,8216246463
11149,655177480
11150,6763374321
11151,1280288256
11152,1855632105
11153,8236946282
11154,126857251
11155,3140131916
11156,5365376763
11157,9184771194
11158,6720658262
11159,3821739677
11160,836893854
11161,7771150800
11162,66344852
11163,2439219666
11164,9426806880
11165,6485522058
11166,9982138792
11167,1549657365
11168,8789575337
11169,1418876083
11170,7381452220
11171,2794550521
11172,9576932802
11173,8217735291
11174,7994637233
11175,6812345588
11176,7521353427
11177,412151571
11178,686909038
11179,5547230606
11180,3274163088
11181,8115568477
11182,8232733121
11183,829529235
11184,1181842663
11185,6252480696
11186,5576304051
11187,1927046411
11188,3593013397
11189,3554401036
11190,4577337333
11191,1977894977
11192,659546092
11193,2854547315
11194,6191899506
11195,6124267745
11196,7323894718
11197,9798963931
11198,7736348308
11199,6245779637
11200,3370511173
11201,5579192030
11202,4792453643
11203,3781466585
11204,4826211040
11205,9994600516
11206,9614445755
11207,9496617486
11208,6572711516
11209,7520837683
11210,448979415
11211,9245471127
11212,7483435238
11213,7390134355
11214,6142184998
11215,9866979383
11216,9717201849
11217,5111607414
11218,9591792081
11219,5476244481
11220,1430473481
11221,554038971
11222,4630835678
11223,6129506520
11224,1940484178
11225,844565494
11226,7394789267
11227,3286114952
11228,839850834
11229,9785261099
11230,6425173133
11231,1128915856
11232,9932784391
11233,8970049320
11234,4220955408
11235,8967504725
11236,1561828469
11237,1791204983
11238,2249326674
11239,1924220538
11240,676345246
11241,479376269
11242,689586807
11243,4832831521
11244,8793894078
11245,9327203675
11246,4673225794
11247,963092330
11248,8878729400
11249,1833219055
11250,2247126696
11251,8943202001
11252,1431791675
11253,857409610
11254,8114471523
11255,1490965729
11256,7585402544
11257,6855748587
11258,4832427694
11259,479023327
11260,1328422969
11261,4991474321
11262,7542800652
11263,9992732117
11264,8545562877
11265,8991728872
11266,4369972744
11267,3524161483
11268,4444141886
11269,9165697296
11270,3860950089
11271,9211411863
11272,9588064494
11273,6718393776
11274,8234368652
11275,3221339692
11276,9469233476
11277,4731023927
11278,6578002065
11279,6120461989
11280,6816402350
11281,6933968909
11282,3246627150
11283,8774440139
11284,1331398485
11285,3393658657
11286,9845938012
11287,7726037214
11288,816638660
11289,332398318
11290,821958698
11291,6663535456
11292,5132291015
11293,3341764250
11294,8763247883
11295,6837915989
11296,4540512638
11297,1866851194
11298,3839122438
11299,4363415878
11300,7944905342
11301,6645991281
11302,6812673951
11303,1698158461
11304,8413380116
11305,4536641872
11306,1450119139
11307,1839670008
11308,8527203225
11309,126946402
11310,7977325111
11311,4645606645
11312,8131231848
11313,9280344312
11314,9658574296
11315,9494004000
11316,3555773642
11317,4840269026
11318,9424600019
11319,6820752342
11320,3882159423
11321,3770013986
11322,3450071757
11323,6763944230
11324,495411483
11325,5463205264
11326,8824973183
11327,7928823288
11328,6827463295
11329,8630253763
11330,4571443177
11331,914888534
11332,323754814
11333,8223174890
11334,147848801
11335,6938456633
11336,1552777155
11337,6549737535
11338,9334169628
11339,8259198975
11340,9253334375
11341,493322129
11342,9227448842
11343,193001589
11344,4697832707
11345,9374751911
11346,6266448
11347,2823899258
11348,3241364531
11349,2472185697
11350,2776650003
11351,4331939607
11352,3348910474
11353,5510798810
11354,828584278
11355,853822437
11356,6498408942
11357,8225621803
11358,3448004679
11359,8135199848
11360,3129667128
11361,7515217337
11362,4848974556
11363,3717161767
11364,3123384068
11365,4274601448
11366,9572029358
11367,8197877146
11368,3365668058
11369,9241388560
11370,7116290209
11371,4296519201
11372,9657146076
11373,1831120349
11374,8765783461
11375,1124487611
11376,6526013113
11377,7736750051
11378,2145360667
11379,7542547471
11380,8256051795
11381,6540832663
11382,8926886512
11383,2449091013
11384,9942460593
11385,9324428725
11386,7546274801
11387,3135587773
11388,9549500328
11389,9510842911
11390,498611101
11391,3499161524
11392,877582598
11393,3157745105
11394,7773602727
11395,1950186872
11396,7760697167
11397,3370432682
11398,8326617070
11399,9347134935
11400,2462021916
11401,8113492425
11402,8433596577
11403,8413755360
11404,4945243996
11405,7335362033
11406,7186295789
11407,1285387257
11408,8397537457
11409,2149566400
11410,1937993262
11411,2411426042
11412,1755914703
11413,5467202148
11414,9947094645
11415,862699029
11416,2470727562
11417,3213300746
11418,8994212391
11419,9929850570
11420,7938498558
11421,1239213211
11422,7456271971
11423,6475329294
11424,9923015714
11425,6477820890
11426,7576275896
11427,6332609243
11428,988281872
11429,3118703948
11430,7135257039
11431,4336689480
11432,2428978101
11433,9275441169
11434,1934848259
11435,9568831903
11436,9175417346
11437,4580080773
11438,79448599
11439,958967257
11440,9152071727
11441,7990836061
11442,1548089847
11443,4816490602
11444,161019279
